Día,Entrada,Salida,h:m,Tiempo,Tarifa (horaria),Pesos,Presupuesto,Approved,Estado,Billable,Customer,Project,Activity,Description,Comentario,Location,Tracking Number,Nombre de usuario,despejado
03.11.,09:00,11:00,2:00,2.00,0.00,0.00,,,open,0%,Andes Líneas Aéreas,Andes,Desarrollo,Agregando rotacion nueva a los paquetes que ya tienen rotaciones.,,,,ddebonis,0
03.11.,07:00,08:00,1:00,1.00,0.00,0.00,,,open,0%,ECSA,Servidores,Instalación,,,,,abrunacci,0
02.11.,23:30,01:30,2:00,2.00,0.00,0.00,,,open,0%,ECSA,Servidores,Instalación,Instalacion server lolla,,,,abrunacci,0
02.11.,19:00,20:00,1:00,1.00,28.00,28.00,,,open,0%,ECSA,Sigas SCA,Desarrollo,,,,,mmesmer,0
02.11.,18:35,19:15,0:39,0.67,36.56,24.31,,,open,0%,Aptage,Aptage,Operativo,,,,,nespino,0
02.11.,18:00,20:20,2:20,2.33,0.00,0.00,,,open,0%,ECSA,Sigas SCA,DevOps,Instalación SO & SCA @san-luis,,,,lcolombo,0
02.11.,17:45,20:20,2:35,2.58,0.00,0.00,,,open,0%,ECSA,Sigas SCA,Instalación,instalación y actualización de notebook lenovo,,,,hbrunacci,0
02.11.,16:30,17:00,0:30,0.50,0.00,0.00,,,open,0%,Bitson,Bitson,Capacitación,React,,,,acuervo,0
02.11.,16:30,17:10,0:40,0.67,0.00,0.00,,,open,0%,ECSA,Sigas SCA,Presupuesto,Instalación servers.,,,,lcolombo,0
02.11.,16:30,17:30,1:00,1.00,28.00,28.00,,,open,0%,ECSA,Sigas SCA,Desarrollo,,,,,mmesmer,0
02.11.,16:30,18:00,1:30,1.50,0.00,0.00,,,open,0%,Andes Líneas Aéreas,Andes,Desarrollo,,,,,abrunacci,0
02.11.,16:16,18:34,2:17,2.30,0.00,0.00,,,open,%,INFD,INFD (Ministerio de Educación),Operativo,,,,,nespino,0
02.11.,16:00,17:40,1:40,1.67,0.00,0.00,,,open,0%,Andes Líneas Aéreas,Andes,Reunion,Planning sprint 3,,,,ddebonis,0
02.11.,14:30,16:16,1:46,1.78,36.56,65.01,,,open,0%,Bitson,Bitson,Gestión Interna,,,,,nespino,0
02.11.,14:20,16:20,2:00,2.00,0.00,0.00,,,open,0%,Bitson,Bitson,Reunion,,,,,hbrunacci,0
02.11.,14:15,16:15,2:00,2.00,0.00,0.00,,,open,0%,Bitson,Bitson,Reunion,,,,,acuervo,0
02.11.,14:00,16:30,2:30,2.50,0.00,0.00,,,open,0%,Bitson,Bitson,Reunion,,,,,abrunacci,0
02.11.,14:00,16:00,2:00,2.00,0.00,0.00,,,open,0%,Bitson,Bitson,Reunion,Proyeccion Bitson noviembre/diciembre,,,,ddebonis,0
02.11.,14:00,16:30,2:30,2.50,0.00,0.00,,,open,0%,Bitson,Bitson,Reunion,Posibilidades de laburo. Búsquedas personales y cursos bitson.,,,,lcolombo,0
02.11.,14:00,16:30,2:30,2.50,0.00,0.00,,,open,0%,Bitson,Bitson,Reunion,,,,,mmesmer,0
02.11.,13:59,14:30,0:30,0.51,36.56,18.47,,,open,0%,INFD,INFD (Ministerio de Educación),Operativo,,,,,nespino,0
02.11.,13:45,14:00,0:15,0.25,0.00,0.00,,,open,0%,ECSA,Sigas SCA,Presupuesto,OT75 y 76,,,,lcolombo,0
02.11.,13:30,14:15,0:45,0.75,0.00,0.00,,,open,0%,Bitson,Bitson,Capacitación,React,,,,acuervo,0
02.11.,13:00,13:30,0:30,0.50,0.00,0.00,,,open,0%,Andes Líneas Aéreas,Andes,Desarrollo,zeep,,,,abrunacci,0
02.11.,12:15,13:50,1:35,1.59,36.56,58.08,,,open,%,INFD,INFD (Ministerio de Educación),Operativo,,,,,nespino,0
02.11.,12:00,13:00,1:00,1.00,0.00,0.00,,,open,0%,Andes Líneas Aéreas,Andes,DevOps,Deploy Staging,,,,abrunacci,0
02.11.,11:30,12:00,0:30,0.50,0.00,0.00,,,open,0%,Bitson,Bitson,Gestión operativa,Carga de horas atrasadas como un gil,,,,abrunacci,0
02.11.,11:00,11:30,0:30,0.50,0.00,0.00,,,open,0%,Bitson,Bitson,Reunion,Preparacion Daily / Daily,,,,abrunacci,0
02.11.,10:49,12:15,1:26,1.43,36.56,52.41,,,open,%,Aptage,Aptage,Operativo,,,,,nespino,0
02.11.,10:40,13:00,2:20,2.33,0.00,0.00,,,open,0%,Bitson,Bitson,Capacitación,React,,,,acuervo,0
02.11.,10:30,13:30,3:00,3.00,28.00,84.00,,,open,0%,ECSA,Sigas SCA,Desarrollo,,,,,mmesmer,0
02.11.,10:04,10:49,0:44,0.74,36.56,27.21,,,open,%,INFD,INFD (Ministerio de Educación),Operativo,,,,,nespino,0
02.11.,10:00,14:00,4:00,4.00,0.00,0.00,,,open,0%,Bitson,Bitson,Gestión Interna,,,,,cuberti,0
02.11.,09:00,14:00,5:00,5.00,0.00,0.00,,,open,0%,Andes Líneas Aéreas,Andes,Desarrollo,Fix de errores y pedidos que salieron de la reunion de ayer.,,,,ddebonis,0
01.11.,21:02,22:35,1:32,1.55,36.56,56.61,,,open,0%,INFD,INFD (Ministerio de Educación),Operativo,,,,,nespino,0
01.11.,19:00,20:00,1:00,1.00,28.00,28.00,,,open,0%,ECSA,Sigas SCA,Desarrollo,,,,,mmesmer,0
01.11.,18:34,21:01,2:27,2.45,36.56,89.64,,,open,%,Bitson,Bitson,Gestión Interna,,,,,nespino,0
01.11.,18:20,18:45,0:25,0.42,0.00,0.00,,,open,0%,Bitson,Bitson,Gestión Interna,Charla con @nespino x cierre con Julio,,,,lcolombo,0
01.11.,18:00,18:20,0:20,0.33,0.00,0.00,,,open,0%,Bitson,Bitson,Gestión Interna,Control de Caja.,,,,lcolombo,0
01.11.,16:00,17:30,1:30,1.50,28.00,42.00,,,open,0%,ECSA,Sigas SCA,Desarrollo,,,,,mmesmer,0
01.11.,15:25,18:34,3:09,3.16,36.56,115.50,,,open,0%,INFD,INFD (Ministerio de Educación),Operativo,,,,,nespino,0
01.11.,15:00,17:00,2:00,2.00,0.00,0.00,,,open,0%,Bitson,Bitson,Capacitación,React,,,,acuervo,0
01.11.,14:30,16:45,2:15,2.25,0.00,0.00,,,open,0%,Andes Líneas Aéreas,Andes,Demo,Sprint 2 - Charter Websales.,,,,lcolombo,0
01.11.,14:30,16:30,2:00,2.00,0.00,0.00,,,open,0%,Andes Líneas Aéreas,Andes,Demo,Demo en las oficinas de andes,,,,ddebonis,0
01.11.,14:30,16:30,2:00,2.00,0.00,0.00,,,open,0%,Andes Líneas Aéreas,Andes,Demo,Demo en andes,,,,abrunacci,0
01.11.,10:00,14:30,4:30,4.50,0.00,0.00,,,open,0%,Bitson,Bitson,Capacitación,,,,,nespino,0
01.11.,10:00,14:30,4:30,4.50,0.00,0.00,,,open,0%,Bitson,Bitson,Capacitación,Capacitación Tole,,,,acuervo,0
01.11.,10:00,14:30,4:30,4.50,0.00,0.00,,,open,0%,Bitson,Bitson,Capacitación,Proceso de transformación con Tole.,,,,lcolombo,0
01.11.,10:00,14:30,4:30,4.50,0.00,0.00,,,open,0%,Bitson,Bitson,Reunion,Encuentro con Tole,,,,ddebonis,0
01.11.,10:00,14:30,4:30,4.50,0.00,0.00,,,open,0%,Bitson,Bitson,Capacitación,,,,,mmesmer,0
01.11.,10:00,14:30,4:30,4.50,0.00,0.00,,,open,0%,Bitson,Bitson,Capacitación,Tole,,,,abrunacci,0
01.11.,10:00,14:15,4:15,4.25,0.00,0.00,,,open,0%,Bitson,Bitson,Capacitación,,,,,cuberti,0
31.10.,16:30,19:00,2:30,2.50,0.00,0.00,,,open,0%,ECSA,Beagle SCA,Demo,,,,,mmesmer,0
31.10.,14:50,17:31,2:41,2.69,36.56,98.51,,,open,0%,INFD,INFD (Ministerio de Educación),Operativo,,,,,nespino,0
31.10.,14:30,19:30,5:00,5.00,0.00,0.00,,,open,0%,ECSA,Beagle SCA,Demo,Preparacion Demo con @MM / Demo en ECSA,,,,abrunacci,0
31.10.,14:00,18:00,4:00,4.00,0.00,0.00,,,open,0%,Bitson,Bitson,Gestión Comercial,çFeria internacional de Turismo,,,,lcolombo,0
31.10.,13:30,14:30,1:00,1.00,0.00,0.00,,,open,0%,Bitson,Bitson,Gestión Legal,Mediacion con EPCA,,,,abrunacci,0
31.10.,13:30,16:30,3:00,3.00,28.00,84.00,,,open,0%,ECSA,Beagle SCA,Desarrollo,,,,,mmesmer,0
31.10.,13:30,16:30,3:00,3.00,0.00,0.00,,,open,0%,Andes Líneas Aéreas,Andes,Desarrollo,"Intento de desarrollo de test, fracaso.",,,,ddebonis,0
31.10.,11:30,13:30,2:00,2.00,0.00,0.00,,,open,0%,ECSA,Beagle SCA,Demo,Preparacion DEMO con @mm,,,,abrunacci,0
31.10.,11:26,14:27,3:01,3.02,36.56,110.54,,,open,%,Aptage,Aptage,Operativo,,,,,nespino,0
31.10.,11:00,11:30,0:30,0.50,0.00,0.00,,,open,0%,Bitson,Bitson,Gestión operativa,Preparacion Daily / Daily Bitson,,,,abrunacci,0
31.10.,11:00,13:00,2:00,2.00,28.00,56.00,,,open,0%,ECSA,Beagle SCA,Desarrollo,,,,,mmesmer,0
31.10.,10:05,11:26,1:21,1.35,36.56,49.41,,,open,0%,INFD,INFD (Ministerio de Educación),Operativo,,,,,nespino,0
31.10.,09:45,13:45,4:00,4.00,0.00,0.00,,,open,0%,Bitson,Bitson,Gestión Interna,,,,,cuberti,0
31.10.,09:00,13:00,4:00,4.00,0.00,0.00,,,open,0%,Andes Líneas Aéreas,Andes,Desarrollo,Intento de desarrollo de test,,,,ddebonis,0
30.10.,19:42,20:21,0:38,0.65,36.56,23.73,,,open,%,Aptage,Aptage,Operativo,,,,,nespino,0
30.10.,19:00,20:00,1:00,1.00,28.00,28.00,,,open,0%,ECSA,Beagle SCA,Desarrollo,,,,,mmesmer,0
30.10.,17:23,19:42,2:19,2.32,36.56,84.70,,,open,%,INFD,INFD (Ministerio de Educación),Operativo,,,,,nespino,0
30.10.,16:37,17:23,0:45,0.75,36.56,27.59,,,open,%,Aptage,Aptage,Operativo,,,,,nespino,0
30.10.,15:09,16:37,1:28,1.47,36.56,53.90,,,open,%,INFD,INFD (Ministerio de Educación),Operativo,,,,,nespino,0
30.10.,15:00,16:30,1:30,1.50,0.00,0.00,,,open,0%,Andes Líneas Aéreas,Andes,Desarrollo,Idem anterior,,,,ddebonis,0
30.10.,15:00,17:30,2:30,2.50,0.00,0.00,,,open,0%,Andes Líneas Aéreas,Andes,Desarrollo,Api navitaire,,,,abrunacci,0
30.10.,14:50,15:09,0:18,0.32,0.00,0.00,,,open,%,Aptage,Aptage,Operativo,,,,,nespino,0
30.10.,14:45,18:00,3:15,3.25,0.00,0.00,,,open,0%,Bitson,Bitson,Gestión Comercial,Feria internacional de turismo.,,,,lcolombo,0
30.10.,14:45,17:30,2:45,2.75,28.00,77.00,,,open,0%,ECSA,Beagle SCA,Desarrollo,,,,,mmesmer,0
30.10.,14:44,14:50,0:06,0.10,0.00,0.00,,,open,%,Bitson,Bitson,Gestión Interna,,,,,nespino,0
30.10.,14:40,17:00,2:20,2.33,0.00,0.00,,,open,0%,Bitson,Bitson,Capacitación,React,,,,acuervo,0
30.10.,14:03,14:44,0:40,0.68,36.56,24.74,,,open,%,Bitson,Bitson,Gestión Interna,,,,,nespino,0
30.10.,14:00,15:00,1:00,1.00,0.00,0.00,,,open,0%,Bitson,Bitson,Reunion,Reunion semanal,,,,ddebonis,0
30.10.,14:00,14:40,0:40,0.67,0.00,0.00,,,open,0%,Bitson,Bitson,Reunion,,,,,acuervo,0
30.10.,14:00,14:45,0:45,0.75,0.00,0.00,,,open,0%,Bitson,Bitson,Reunion,Reunión semanal,,,,lcolombo,0
30.10.,14:00,14:45,0:45,0.75,0.00,0.00,,,open,0%,Bitson,Bitson,Reunion,,,,,mmesmer,0
30.10.,14:00,15:00,1:00,1.00,0.00,0.00,,,open,0%,Bitson,Bitson,Desarrollo,,,,,abrunacci,0
30.10.,14:00,15:00,1:00,1.00,0.00,0.00,,,open,0%,Bitson,Bitson,Reunion,,,,,hbrunacci,0
30.10.,13:45,14:03,0:17,0.29,36.56,10.73,,,open,%,Aptage,Aptage,Operativo,,,,,nespino,0
30.10.,12:00,16:00,4:00,4.00,0.00,0.00,,,open,0%,Bitson,Bitson,Gestión Interna,,,,,cuberti,0
30.10.,11:30,13:28,1:58,1.98,36.56,72.50,,,open,0%,Aptage,Aptage,Operativo,,,,,nespino,0
30.10.,10:30,13:30,3:00,3.00,28.00,84.00,,,open,0%,ECSA,Beagle SCA,Desarrollo,,,,,mmesmer,0
30.10.,10:30,14:00,3:30,3.50,0.00,0.00,,,open,0%,Andes Líneas Aéreas,Andes,Desarrollo,Api navitaire,,,,abrunacci,0
30.10.,10:00,13:30,3:30,3.50,0.00,0.00,,,open,0%,Bitson,Bitson,Capacitación,react,,,,acuervo,0
30.10.,10:00,10:30,0:30,0.50,0.00,0.00,,,open,0%,Bitson,Bitson,Reunion,Preparacion Daily / Daily,,,,abrunacci,0
30.10.,10:00,14:00,4:00,4.00,0.00,0.00,,,open,0%,ECSA,Sigas SCA,Desarrollo,cierre sincro ticketek,,,,hbrunacci,0
30.10.,09:30,10:05,0:35,0.58,36.56,21.33,,,open,0%,INFD,INFD (Ministerio de Educación),Operativo,,,,,nespino,0
30.10.,09:00,14:00,5:00,5.00,0.00,0.00,,,open,0%,Andes Líneas Aéreas,Andes,Desarrollo,"Refactor del detalle de rotacion, separe todo en componentes mas chicos (todo en branch WIP_rotation_detail), pusheado codigo del SCM al bitbucket",,,,ddebonis,0
29.10.,23:50,02:05,2:14,2.25,36.56,82.09,,,open,%,Aptage,Aptage,Operativo,,,,,nespino,0
29.10.,20:25,22:20,1:55,1.92,36.56,70.07,,,open,0%,INFD,INFD (Ministerio de Educación),Operativo,,,,,nespino,0
29.10.,19:45,22:15,2:30,2.50,0.00,0.00,,,open,0%,ECSA,Sigas SCA,Desarrollo,sincro Ticketek,,,,hbrunacci,0
29.10.,13:45,15:35,1:50,1.83,0.00,0.00,,,open,0%,El Condominio,Migracion AWS,DevOps,Migración tabla mysql y activación de cuentas.,,,,lcolombo,0
28.10.,16:00,20:00,4:00,4.00,28.00,112.00,,,open,0%,ECSA,Beagle SCA,Desarrollo,,,,,mmesmer,0
28.10.,15:00,15:30,0:30,0.50,0.00,0.00,,,open,0%,Bitson,Bitson,Gestión Comercial,Charla con Jori Lopez x inversores.,,,,lcolombo,0
28.10.,13:30,15:00,1:30,1.50,0.00,0.00,,,open,0%,Bitson,Bitson,Gestión Comercial,Setup SCM & CWS bitson x FIT @PyCharm,,,,lcolombo,0
28.10.,11:00,12:00,1:00,1.00,0.00,0.00,,,open,0%,Bitson,Bitson,Gestión Comercial,Setup SCM & CWS bitson x FIT.,,,,lcolombo,0
28.10.,08:15,10:15,2:00,2.00,0.00,0.00,,,open,0%,ECSA,Sigas SCA,Desarrollo,"desarrollo sincro ticketek
",,,,hbrunacci,0
28.10.,00:13,01:17,1:04,1.07,0.00,0.00,,,open,0%,El Condominio,Migracion AWS,DevOps,Descomprimiendo Backup en AWS y cargando dump en AWs.,,,,lcolombo,0
28.10.,00:12,00:13,0:01,0.02,0.00,0.00,,,open,0%,El Condominio,Migracion AWS,DevOps,Migración de usuarios.,,,,lcolombo,0
27.10.,23:50,00:00,0:10,0.17,0.00,0.00,,,open,0%,El Condominio,Migracion AWS,DevOps,Pasaje de MySQL dump a AWS.,,,,lcolombo,0
27.10.,23:20,23:50,0:30,0.50,0.00,0.00,,,open,0%,El Condominio,Migracion AWS,DevOps,Compresión bases SQL originales.,,,,lcolombo,0
27.10.,23:00,00:00,1:00,1.00,0.00,0.00,,,open,0%,ECSA,Sigas SCA,Desarrollo,"desarrollo sincro ticketek
",,,,hbrunacci,0
27.10.,22:35,23:20,0:45,0.75,0.00,0.00,,,open,0%,El Condominio,Migracion AWS,DevOps,BackUp definitivo MySQL original. Limpieza archivos SQL en AWS.,,,,lcolombo,0
27.10.,16:30,18:00,1:30,1.50,28.00,42.00,,,open,0%,ECSA,Beagle SCA,Desarrollo,,,,,mmesmer,0
27.10.,15:16,19:28,4:11,4.19,36.56,153.27,,,open,0%,Aptage,Aptage,Operativo,,,,,nespino,0
27.10.,13:25,16:30,3:05,3.08,0.00,0.00,,,open,0%,Bitson,Bitson,Capacitación,repaso varios temas(flask),,,,acuervo,0
27.10.,12:00,15:45,3:45,3.75,0.00,0.00,,,open,0%,ECSA,Sigas SCA,Desarrollo,Desarrollo de sicronizacion con ticketek,,,,hbrunacci,0
27.10.,12:00,16:00,4:00,4.00,0.00,0.00,,,open,0%,Andes Líneas Aéreas,Andes,Desarrollo,"Arrancando con el detalle de la rotacion, con las tabs para la informacion, subido al repo de WS bajo el branch WIP_rotation_detail",,,,ddebonis,0
27.10.,11:45,14:45,3:00,3.00,36.56,109.79,,,open,%,Aptage,Aptage,Operativo,,,,,nespino,0
27.10.,11:10,18:00,6:50,6.83,0.00,0.00,,,open,0%,Andes Líneas Aéreas,Andes,Desarrollo,Python zeep,,,,abrunacci,0
27.10.,10:45,11:10,0:25,0.42,0.00,0.00,,,open,0%,Bitson,Bitson,Gestión operativa,"Preparacion Daily
Daily",,,,abrunacci,0
27.10.,10:30,12:00,1:30,1.50,0.00,0.00,,,open,0%,ECSA,Beagle SCA,Desarrollo,"Desarrollo.
Reunión con Marcos.
definición de tareas a implementar
Merge de ramas.
Revisión n de lo hecho para Banfield para usarlo para el nuevo requerimiento de sincronización.
",,,,hbrunacci,0
27.10.,10:30,13:30,3:00,3.00,28.00,84.00,,,open,0%,ECSA,Beagle SCA,Desarrollo,,,,,mmesmer,0
27.10.,10:20,11:00,0:40,0.67,0.00,0.00,,,open,0%,Bitson,Bitson,Gestión Interna,"Envío de mail respuesta a Sanyo. Envío de resumen reunión Kairós. Tareas pendientes con SM, entrega de ECSA. Cierre de tareas Julio.",,,,lcolombo,0
27.10.,10:10,13:00,2:50,2.83,0.00,0.00,,,open,0%,Bitson,Bitson,Capacitación,landing/ bitson,,,,acuervo,0
27.10.,09:55,13:01,3:06,3.11,0.00,0.00,,,open,0%,Bitson,Bitson,Gestión Interna,,,,,cuberti,0
27.10.,09:45,10:20,0:35,0.58,36.56,21.33,,,open,0%,INFD,INFD (Ministerio de Educación),Operativo,,,,,nespino,0
27.10.,09:00,12:00,3:00,3.00,0.00,0.00,,,open,0%,Andes Líneas Aéreas,Andes,Desarrollo,"Fixes en el SCM con el error en el modal, ahora esta solucionado y marca los campos si y solo si hay error, los mensajes de errores son mas especificos tambien.",,,,ddebonis,0
26.10.,17:30,20:30,3:00,3.00,28.00,84.00,,,open,0%,ECSA,Sigas SCA,Desarrollo,,,,,mmesmer,0
26.10.,17:25,18:56,1:31,1.52,0.00,0.00,,,open,0%,Aptage,Aptage,Operativo,,,,,nespino,0
26.10.,17:14,17:25,0:10,0.17,0.00,0.00,,,open,0%,Bitson,Bitson,Gestión Interna,,,,,nespino,0
26.10.,17:00,19:30,2:30,2.50,0.00,0.00,,,open,0%,Bitson,Kairos,Gestión Comercial,Reunión con MICÓ. Reunión con @skajms.,,,,lcolombo,0
26.10.,16:32,17:14,0:41,0.69,36.56,25.41,,,open,%,Aptage,Aptage,Operativo,,,,,nespino,0
26.10.,16:05,16:32,0:27,0.46,36.56,16.93,,,open,0%,Aptage,Aptage,Operativo,,,,,nespino,0
26.10.,15:11,16:05,0:53,0.88,36.56,32.33,,,open,0%,SanyoJafep,Magento SanyoJafep,DevOps,,,,,nespino,0
26.10.,15:00,17:00,2:00,2.00,0.00,0.00,,,open,0%,Andes Líneas Aéreas,Andes,Desarrollo,"Pruebas en dev, solucionando un error de front que te dejaba guardar si tenia rotaciones y no fechas ni numero de noches, le saque el autocomplete de los campos y algunos valores por defecto que estaban mal y molestaban al completar los datos.",,,,ddebonis,0
26.10.,14:11,15:11,1:00,1.01,36.56,37.00,,,open,%,Aptage,Aptage,Operativo,,,,,nespino,0
26.10.,14:00,15:00,1:00,1.00,0.00,0.00,,,open,0%,Bitson,Bitson,Desarrollo,Hacer la web de andes pero sacandole los estilos propios y ponerle unos de bitson para presentar en el FIT,,,,ddebonis,0
26.10.,14:00,14:11,0:11,0.19,36.56,6.77,,,open,0%,Bitson,Cromi,Gestión Comercial,,,,,nespino,0
26.10.,14:00,15:30,1:30,1.50,28.00,42.00,,,open,0%,ECSA,Beagle SCA,Desarrollo,,,,,mmesmer,0
26.10.,13:50,15:25,1:35,1.58,0.00,0.00,,,open,0%,ECSA,Beagle SCA,Desarrollo,"tarea 7 taiga
Coordinación con marcos, unificación de branchs.
Charla con Marcos respecto a la estrategia de algunas funciones.",,,,hbrunacci,0
26.10.,13:45,14:00,0:14,0.23,36.56,8.54,,,open,0%,Aptage,Aptage,Operativo,,,,,nespino,0
26.10.,13:34,13:45,0:11,0.20,36.56,7.29,,,open,%,INFD,INFD (Ministerio de Educación),Operativo,,,,,nespino,0
26.10.,13:30,17:00,3:30,3.50,0.00,0.00,,,open,0%,Bitson,Bitson,Capacitación,landing bitson,,,,acuervo,0
26.10.,13:00,18:30,5:30,5.50,0.00,0.00,,,open,0%,Bitson,Bitson,DevOps,"Pull bitson.com.ar
Migracion Sanyojafep
Deploy websales andes
actualizacion SCM andes",,,,abrunacci,0
26.10.,13:00,14:00,1:00,1.00,0.00,0.00,,,open,0%,Andes Líneas Aéreas,Andes,Desarrollo,Idem anterior,,,,ddebonis,0
26.10.,12:58,13:10,0:11,0.20,36.56,7.19,,,open,0%,Aptage,Aptage,Operativo,,,,,nespino,0
26.10.,12:31,12:57,0:26,0.44,0.00,0.00,,,open,%,INFD,INFD (Ministerio de Educación),Operativo,,,,,nespino,0
26.10.,12:00,12:31,0:30,0.51,36.56,18.77,,,open,0%,Bitson,Cromi,Gestión operativa,Revisión planilla y cierre con Julio y Tawk.to/chatbot con @malecuervo,,,,nespino,0
26.10.,12:00,12:25,0:25,0.42,0.00,0.00,,,open,0%,Bitson,Kairos,Gestión Comercial,Breif MICÓ,,,,lcolombo,0
26.10.,11:52,12:00,0:08,0.14,36.56,5.10,,,open,%,INFD,INFD (Ministerio de Educación),Operativo,,,,,nespino,0
26.10.,11:00,11:15,0:15,0.25,0.00,0.00,,,open,0%,Bitson,Bitson,Gestión Interna,Diesño de remeras.,,,,lcolombo,0
26.10.,11:00,13:00,2:00,2.00,0.00,0.00,,,open,0%,Andes Líneas Aéreas,Andes,Desarrollo,"Fix issue reportado por @ddebonis
Prueba de funcionamiento con @ddebonis",,,,abrunacci,0
26.10.,10:30,13:30,3:00,3.00,28.00,84.00,,,open,0%,ECSA,Beagle SCA,Desarrollo,,,,,mmesmer,0
26.10.,10:10,13:00,2:50,2.83,0.00,0.00,,,open,0%,Bitson,Bitson,Capacitación,bot,,,,acuervo,0
26.10.,10:00,13:05,3:05,3.08,0.00,0.00,,,open,0%,ECSA,Beagle SCA,Desarrollo,desarrollo,,,,hbrunacci,0
26.10.,09:45,13:35,3:50,3.83,0.00,0.00,,,open,0%,Bitson,Bitson,Gestión Interna,,,,,cuberti,0
26.10.,09:15,10:05,0:50,0.83,36.56,30.47,,,open,0%,INFD,INFD (Ministerio de Educación),Operativo,,,,,nespino,0
26.10.,09:00,12:45,3:45,3.75,0.00,0.00,,,open,0%,Andes Líneas Aéreas,Andes,Desarrollo,"SCM - Armado de filtros dinamicos se puede filtrar y paginar/editar dentro del filtro seteado.
Websales - acomodo estilos, paginado con boton 'Ver Mas' se conecto con la respuesta actualizada del endpoint.
",,,,ddebonis,0
25.10.,23:35,00:45,1:10,1.17,36.56,42.65,,,open,0%,INFD,INFD (Ministerio de Educación),Operativo,,,,,nespino,0
25.10.,21:30,01:50,4:20,4.33,0.00,0.00,,,open,0%,El Condominio,Migracion AWS,Desarrollo,Intento de migracion DB.,,,,lcolombo,0
25.10.,20:00,22:00,2:00,2.00,0.00,0.00,,,open,0%,Andes Líneas Aéreas,Andes,Desarrollo,"websales / scm - paginado, en filtro, en paquetes, conexion con endpoints.",,,,ddebonis,0
25.10.,19:07,20:29,1:22,1.37,36.56,50.21,,,open,%,INFD,INFD (Ministerio de Educación),Operativo,,,,,nespino,0
25.10.,19:00,20:30,1:30,1.50,28.00,42.00,,,open,0%,ECSA,Beagle SCA,Desarrollo,,,,,mmesmer,0
25.10.,17:25,17:45,0:20,0.33,0.00,0.00,,,open,0%,Bitson,Kairos,Gestión Comercial,Mail a Ricardo MICO. Coordinación reunión con @skajms y MICO&Asoc.,,,,lcolombo,0
25.10.,17:00,17:25,0:25,0.42,0.00,0.00,,,open,0%,Bitson,Bitson,Gestión Interna,Mail a Santi x Caja1. Respuesta a Sanyo x deploy. Revisión estado de VM Magento. Acceso DB elcondominio.com,,,,lcolombo,0
25.10.,15:35,17:40,2:04,2.07,36.56,75.82,,,open,%,INFD,INFD (Ministerio de Educación),Operativo,,,,,nespino,0
25.10.,15:00,15:30,0:30,0.50,36.56,18.28,,,open,0%,Bitson,Bitson,Gestión operativa,Sanyo y Omint/OSDE,,,,nespino,0
25.10.,15:00,15:30,0:30,0.50,0.00,0.00,,,open,0%,SanyoJafep,Magento SanyoJafep,Reunion,Reunión con @nespino y @abrunacci x tareas de deploy del magento a pedido del cliente.,,,,lcolombo,0
25.10.,14:30,17:30,3:00,3.00,28.00,84.00,,,open,0%,ECSA,Beagle SCA,Desarrollo,,,,,mmesmer,0
25.10.,14:20,14:55,0:35,0.58,0.00,0.00,,,open,0%,Bitson,Bitson,Gestión Interna,"Mail a Santi x Ajuste de Caja 1. Mail MICÓ. Respuesta a Fer Claverino x capacitación 2018. Update al grupo de telegram x capacitaciones. Status proyectos c/ @abrunacci, @ddebonis y @hbrunacci.",,,,lcolombo,0
25.10.,14:00,15:30,1:30,1.50,0.00,0.00,,,open,0%,ECSA,Beagle SCA,Desarrollo,,,,,hbrunacci,0
25.10.,13:50,14:20,0:30,0.50,0.00,0.00,,,open,0%,Bitson,Bitson,Gestión Interna,Asistencia técnica DHCP alsina. Respuesta observatorio PyME,,,,lcolombo,0
25.10.,13:45,14:00,0:15,0.25,0.00,0.00,,,open,0%,ECSA,Sigas SCA,Gestión operativa,demo con marcos del reporte a entregar,,,,hbrunacci,0
25.10.,13:30,16:55,3:25,3.42,0.00,0.00,,,open,0%,Bitson,Bitson,Capacitación,tawk.to implementado en cromi.,,,,acuervo,0
25.10.,13:00,15:00,2:00,2.00,0.00,0.00,,,open,0%,INFD,INFD (Ministerio de Educación),Operativo,,,,,nespino,0
25.10.,12:30,13:00,0:30,0.50,0.00,0.00,,,open,0%,Bitson,Bitson,Gestión Interna,Asistencia técnica @hbrunacci conexión Internet Alsina.,,,,lcolombo,0
25.10.,12:00,17:00,5:00,5.00,0.00,0.00,,,open,0%,Andes Líneas Aéreas,Andes,Desarrollo,idem anterior,,,,ddebonis,0
25.10.,11:30,14:30,3:00,3.00,0.00,0.00,,,open,0%,Bitson,Bitson,Gestión Interna,,,,,cuberti,0
25.10.,10:30,14:00,3:30,3.50,28.00,98.00,,,open,0%,ECSA,Beagle SCA,Desarrollo,,,,,mmesmer,0
25.10.,10:30,17:30,7:00,7.00,0.00,0.00,,,open,0%,Andes Líneas Aéreas,Andes,Desarrollo,"Respuesta de /rotations_by_package
Paginado",,,,abrunacci,0
25.10.,10:15,13:30,3:15,3.25,0.00,0.00,,,open,0%,Bitson,Bitson,Mantenimiento,"Corte de luz 10:15
reparacion problemas de internet",,,,hbrunacci,0
25.10.,10:00,11:00,1:00,1.00,0.00,0.00,,,open,0%,Bitson,Cromi,Gestión Comercial,,,,,nespino,0
